pair_id,subject,clip,comparison_type,distortion_type,video_a,video_b,level_a,level_b
1454,0500,bmlmovi_walk,adjacent_severity,joint_noise,single/0500_bmlmovi_walk_joint_noise_mild.mp4,single/0500_bmlmovi_walk_joint_noise_moderate.mp4,mild,moderate
1455,0500,bmlmovi_walk,adjacent_severity,joint_noise,single/0500_bmlmovi_walk_joint_noise_severe.mp4,single/0500_bmlmovi_walk_joint_noise_moderate.mp4,severe,moderate
1456,0500,bmlmovi_walk,adjacent_severity,frame_drop,single/0500_bmlmovi_walk_frame_drop_moderate.mp4,single/0500_bmlmovi_walk_frame_drop_mild.mp4,moderate,mild
1457,0500,bmlmovi_walk,adjacent_severity,frame_drop,single/0500_bmlmovi_walk_frame_drop_moderate.mp4,single/0500_bmlmovi_walk_frame_drop_severe.mp4,moderate,severe
1458,0500,bmlmovi_walk,adjacent_severity,smoothing,single/0500_bmlmovi_walk_smoothing_mild.mp4,single/0500_bmlmovi_walk_smoothing_moderate.mp4,mild,moderate
1459,0500,bmlmovi_walk,adjacent_severity,smoothing,single/0500_bmlmovi_walk_smoothing_moderate.mp4,single/0500_bmlmovi_walk_smoothing_severe.mp4,moderate,severe
1460,0500,bmlmovi_walk,adjacent_severity,param_quantization,single/0500_bmlmovi_walk_param_quantization_mild.mp4,single/0500_bmlmovi_walk_param_quantization_moderate.mp4,mild,moderate
1461,0500,bmlmovi_walk,adjacent_severity,param_quantization,single/0500_bmlmovi_walk_param_quantization_severe.mp4,single/0500_bmlmovi_walk_param_quantization_moderate.mp4,severe,moderate
1462,0500,bmlmovi_walk,adjacent_severity,vertex_quantization,single/0500_bmlmovi_walk_vertex_quantization_mild.mp4,single/0500_bmlmovi_walk_vertex_quantization_moderate.mp4,mild,moderate
1463,0500,bmlmovi_walk,adjacent_severity,vertex_quantization,single/0500_bmlmovi_walk_vertex_quantization_moderate.mp4,single/0500_bmlmovi_walk_vertex_quantization_severe.mp4,moderate,severe
1464,0500,bmlmovi_walk,adjacent_severity,mesh_decimation,single/0500_bmlmovi_walk_mesh_decimation_moderate.mp4,single/0500_bmlmovi_walk_mesh_decimation_mild.mp4,moderate,mild
1465,0500,bmlmovi_walk,adjacent_severity,mesh_decimation,single/0500_bmlmovi_walk_mesh_decimation_severe.mp4,single/0500_bmlmovi_walk_mesh_decimation_moderate.mp4,severe,moderate
1466,0500,bmlmovi_walk,adjacent_severity,texture_compression,single/0500_bmlmovi_walk_texture_compression_mild.mp4,single/0500_bmlmovi_walk_texture_compression_moderate.mp4,mild,moderate
1467,0500,bmlmovi_walk,adjacent_severity,texture_compression,single/0500_bmlmovi_walk_texture_compression_severe.mp4,single/0500_bmlmovi_walk_texture_compression_moderate.mp4,severe,moderate
1468,0500,bmlmovi_walk,adjacent_severity,motion_blur,single/0500_bmlmovi_walk_motion_blur_moderate.mp4,single/0500_bmlmovi_walk_motion_blur_mild.mp4,moderate,mild
1469,0500,bmlmovi_walk,adjacent_severity,motion_blur,single/0500_bmlmovi_walk_motion_blur_severe.mp4,single/0500_bmlmovi_walk_motion_blur_moderate.mp4,severe,moderate
1470,0500,bmlmovi_walk,reference_vs_mixed,jitter+texture_compression,mixed/0500_bmlmovi_walk_jitter+texture_compression_mild+mild.mp4,single/0500_bmlmovi_walk_reference.mp4,mild+mild,reference
1471,0500,bmlmovi_walk,reference_vs_mixed,jitter+texture_compression,mixed/0500_bmlmovi_walk_jitter+texture_compression_severe+severe.mp4,single/0500_bmlmovi_walk_reference.mp4,severe+severe,reference
1472,0500,bmlmovi_walk,reference_vs_mixed,frame_drop+mesh_decimation,mixed/0500_bmlmovi_walk_frame_drop+mesh_decimation_mild+mild.mp4,single/0500_bmlmovi_walk_reference.mp4,mild+mild,reference
1473,0500,bmlmovi_walk,reference_vs_mixed,frame_drop+mesh_decimation,mixed/0500_bmlmovi_walk_frame_drop+mesh_decimation_severe+severe.mp4,single/0500_bmlmovi_walk_reference.mp4,severe+severe,reference
1474,0500,bmlmovi_walk,reference_vs_mixed,joint_noise+vertex_quantization,single/0500_bmlmovi_walk_reference.mp4,mixed/0500_bmlmovi_walk_joint_noise+vertex_quantization_mild+mild.mp4,reference,mild+mild
1475,0500,bmlmovi_walk,reference_vs_mixed,joint_noise+vertex_quantization,mixed/0500_bmlmovi_walk_joint_noise+vertex_quantization_severe+severe.mp4,single/0500_bmlmovi_walk_reference.mp4,severe+severe,reference
1476,0500,bmlmovi_walk,reference_vs_mixed,smoothing+texture_compression,mixed/0500_bmlmovi_walk_smoothing+texture_compression_mild+mild.mp4,single/0500_bmlmovi_walk_reference.mp4,mild+mild,reference
1477,0500,bmlmovi_walk,reference_vs_mixed,smoothing+texture_compression,mixed/0500_bmlmovi_walk_smoothing+texture_compression_severe+severe.mp4,single/0500_bmlmovi_walk_reference.mp4,severe+severe,reference
1478,0500,bmlmovi_walk,reference_vs_mixed,param_quantization+mesh_decimation,single/0500_bmlmovi_walk_reference.mp4,mixed/0500_bmlmovi_walk_param_quantization+mesh_decimation_mild+mild.mp4,reference,mild+mild
1479,0500,bmlmovi_walk,reference_vs_mixed,param_quantization+mesh_decimation,mixed/0500_bmlmovi_walk_param_quantization+mesh_decimation_severe+severe.mp4,single/0500_bmlmovi_walk_reference.mp4,severe+severe,reference
1480,0500,bmlmovi_walk,reference_vs_mixed,motion_blur+vertex_quantization,mixed/0500_bmlmovi_walk_motion_blur+vertex_quantization_mild+mild.mp4,single/0500_bmlmovi_walk_reference.mp4,mild+mild,reference
1481,0500,bmlmovi_walk,reference_vs_mixed,motion_blur+vertex_quantization,single/0500_bmlmovi_walk_reference.mp4,mixed/0500_bmlmovi_walk_motion_blur+vertex_quantization_severe+severe.mp4,reference,severe+severe
1482,0500,front_kick,reference_vs_distorted,jitter,single/0500_front_kick_reference.mp4,single/0500_front_kick_jitter_mild.mp4,reference,mild
1483,0500,front_kick,reference_vs_distorted,jitter,single/0500_front_kick_reference.mp4,single/0500_front_kick_jitter_moderate.mp4,reference,moderate
1484,0500,front_kick,reference_vs_distorted,jitter,single/0500_front_kick_reference.mp4,single/0500_front_kick_jitter_severe.mp4,reference,severe
1485,0500,front_kick,reference_vs_distorted,joint_noise,single/0500_front_kick_reference.mp4,single/0500_front_kick_joint_noise_mild.mp4,reference,mild
1486,0500,front_kick,reference_vs_distorted,joint_noise,single/0500_front_kick_reference.mp4,single/0500_front_kick_joint_noise_moderate.mp4,reference,moderate
1487,0500,front_kick,reference_vs_distorted,joint_noise,single/0500_front_kick_reference.mp4,single/0500_front_kick_joint_noise_severe.mp4,reference,severe
1488,0500,front_kick,reference_vs_distorted,frame_drop,single/0500_front_kick_reference.mp4,single/0500_front_kick_frame_drop_mild.mp4,reference,mild
1489,0500,front_kick,reference_vs_distorted,frame_drop,single/0500_front_kick_reference.mp4,single/0500_front_kick_frame_drop_moderate.mp4,reference,moderate
1490,0500,front_kick,reference_vs_distorted,frame_drop,single/0500_front_kick_frame_drop_severe.mp4,single/0500_front_kick_reference.mp4,severe,reference
1491,0500,front_kick,reference_vs_distorted,smoothing,single/0500_front_kick_smoothing_mild.mp4,single/0500_front_kick_reference.mp4,mild,reference
1492,0500,front_kick,reference_vs_distorted,smoothing,single/0500_front_kick_reference.mp4,single/0500_front_kick_smoothing_moderate.mp4,reference,moderate
1493,0500,front_kick,reference_vs_distorted,smoothing,single/0500_front_kick_smoothing_severe.mp4,single/0500_front_kick_reference.mp4,severe,reference
1494,0500,front_kick,reference_vs_distorted,param_quantization,single/0500_front_kick_reference.mp4,single/0500_front_kick_param_quantization_mild.mp4,reference,mild
1495,0500,front_kick,reference_vs_distorted,param_quantization,single/0500_front_kick_param_quantization_moderate.mp4,single/0500_front_kick_reference.mp4,moderate,reference
1496,0500,front_kick,reference_vs_distorted,param_quantization,single/0500_front_kick_param_quantization_severe.mp4,single/0500_front_kick_reference.mp4,severe,reference
1497,0500,front_kick,reference_vs_distorted,vertex_quantization,single/0500_front_kick_vertex_quantization_mild.mp4,single/0500_front_kick_reference.mp4,mild,reference
1498,0500,front_kick,reference_vs_distorted,vertex_quantization,single/0500_front_kick_reference.mp4,single/0500_front_kick_vertex_quantization_moderate.mp4,reference,moderate
1499,0500,front_kick,reference_vs_distorted,vertex_quantization,single/0500_front_kick_reference.mp4,single/0500_front_kick_vertex_quantization_severe.mp4,reference,severe
1500,0500,front_kick,reference_vs_distorted,mesh_decimation,single/0500_front_kick_mesh_decimation_mild.mp4,single/0500_front_kick_reference.mp4,mild,reference
1501,0500,front_kick,reference_vs_distorted,mesh_decimation,single/0500_front_kick_reference.mp4,single/0500_front_kick_mesh_decimation_moderate.mp4,reference,moderate
1502,0500,front_kick,reference_vs_distorted,mesh_decimation,single/0500_front_kick_mesh_decimation_severe.mp4,single/0500_front_kick_reference.mp4,severe,reference
1503,0500,front_kick,reference_vs_distorted,texture_compression,single/0500_front_kick_texture_compression_mild.mp4,single/0500_front_kick_reference.mp4,mild,reference
1504,0500,front_kick,reference_vs_distorted,texture_compression,single/0500_front_kick_reference.mp4,single/0500_front_kick_texture_compression_moderate.mp4,reference,moderate
1505,0500,front_kick,reference_vs_distorted,texture_compression,single/0500_front_kick_texture_compression_severe.mp4,single/0500_front_kick_reference.mp4,severe,reference
1506,0500,front_kick,reference_vs_distorted,motion_blur,single/0500_front_kick_motion_blur_mild.mp4,single/0500_front_kick_reference.mp4,mild,reference
1507,0500,front_kick,reference_vs_distorted,motion_blur,single/0500_front_kick_motion_blur_moderate.mp4,single/0500_front_kick_reference.mp4,moderate,reference
1508,0500,front_kick,reference_vs_distorted,motion_blur,single/0500_front_kick_reference.mp4,single/0500_front_kick_motion_blur_severe.mp4,reference,severe
1509,0500,front_kick,adjacent_severity,jitter,single/0500_front_kick_jitter_moderate.mp4,single/0500_front_kick_jitter_mild.mp4,moderate,mild
1510,0500,front_kick,adjacent_severity,jitter,single/0500_front_kick_jitter_severe.mp4,single/0500_front_kick_jitter_moderate.mp4,severe,moderate
1511,0500,front_kick,adjacent_severity,joint_noise,single/0500_front_kick_joint_noise_mild.mp4,single/0500_front_kick_joint_noise_moderate.mp4,mild,moderate
1512,0500,front_kick,adjacent_severity,joint_noise,single/0500_front_kick_joint_noise_severe.mp4,single/0500_front_kick_joint_noise_moderate.mp4,severe,moderate
1513,0500,front_kick,adjacent_severity,frame_drop,single/0500_front_kick_frame_drop_mild.mp4,single/0500_front_kick_frame_drop_moderate.mp4,mild,moderate
1514,0500,front_kick,adjacent_severity,frame_drop,single/0500_front_kick_frame_drop_severe.mp4,single/0500_front_kick_frame_drop_moderate.mp4,severe,moderate
1515,0500,front_kick,adjacent_severity,smoothing,single/0500_front_kick_smoothing_moderate.mp4,single/0500_front_kick_smoothing_mild.mp4,moderate,mild
1516,0500,front_kick,adjacent_severity,smoothing,single/0500_front_kick_smoothing_moderate.mp4,single/0500_front_kick_smoothing_severe.mp4,moderate,severe
1517,0500,front_kick,adjacent_severity,param_quantization,single/0500_front_kick_param_quantization_moderate.mp4,single/0500_front_kick_param_quantization_mild.mp4,moderate,mild
1518,0500,front_kick,adjacent_severity,param_quantization,single/0500_front_kick_param_quantization_moderate.mp4,single/0500_front_kick_param_quantization_severe.mp4,moderate,severe
1519,0500,front_kick,adjacent_severity,vertex_quantization,single/0500_front_kick_vertex_quantization_mild.mp4,single/0500_front_kick_vertex_quantization_moderate.mp4,mild,moderate
1520,0500,front_kick,adjacent_severity,vertex_quantization,single/0500_front_kick_vertex_quantization_severe.mp4,single/0500_front_kick_vertex_quantization_moderate.mp4,severe,moderate
1521,0500,front_kick,adjacent_severity,mesh_decimation,single/0500_front_kick_mesh_decimation_moderate.mp4,single/0500_front_kick_mesh_decimation_mild.mp4,moderate,mild
1522,0500,front_kick,adjacent_severity,mesh_decimation,single/0500_front_kick_mesh_decimation_moderate.mp4,single/0500_front_kick_mesh_decimation_severe.mp4,moderate,severe
1523,0500,front_kick,adjacent_severity,texture_compression,single/0500_front_kick_texture_compression_mild.mp4,single/0500_front_kick_texture_compression_moderate.mp4,mild,moderate
1524,0500,front_kick,adjacent_severity,texture_compression,single/0500_front_kick_texture_compression_moderate.mp4,single/0500_front_kick_texture_compression_severe.mp4,moderate,severe
1525,0500,front_kick,adjacent_severity,motion_blur,single/0500_front_kick_motion_blur_moderate.mp4,single/0500_front_kick_motion_blur_mild.mp4,moderate,mild
1526,0500,front_kick,adjacent_severity,motion_blur,single/0500_front_kick_motion_blur_severe.mp4,single/0500_front_kick_motion_blur_moderate.mp4,severe,moderate
1527,0500,front_kick,reference_vs_mixed,jitter+texture_compression,single/0500_front_kick_reference.mp4,mixed/0500_front_kick_jitter+texture_compression_mild+mild.mp4,reference,mild+mild
1528,0500,front_kick,reference_vs_mixed,jitter+texture_compression,mixed/0500_front_kick_jitter+texture_compression_severe+severe.mp4,single/0500_front_kick_reference.mp4,severe+severe,reference
1529,0500,front_kick,reference_vs_mixed,frame_drop+mesh_decimation,single/0500_front_kick_reference.mp4,mixed/0500_front_kick_frame_drop+mesh_decimation_mild+mild.mp4,reference,mild+mild
1530,0500,front_kick,reference_vs_mixed,frame_drop+mesh_decimation,mixed/0500_front_kick_frame_drop+mesh_decimation_severe+severe.mp4,single/0500_front_kick_reference.mp4,severe+severe,reference
1531,0500,front_kick,reference_vs_mixed,joint_noise+vertex_quantization,single/0500_front_kick_reference.mp4,mixed/0500_front_kick_joint_noise+vertex_quantization_mild+mild.mp4,reference,mild+mild
1532,0500,front_kick,reference_vs_mixed,joint_noise+vertex_quantization,mixed/0500_front_kick_joint_noise+vertex_quantization_severe+severe.mp4,single/0500_front_kick_reference.mp4,severe+severe,reference
1533,0500,front_kick,reference_vs_mixed,smoothing+texture_compression,mixed/0500_front_kick_smoothing+texture_compression_mild+mild.mp4,single/0500_front_kick_reference.mp4,mild+mild,reference
1534,0500,front_kick,reference_vs_mixed,smoothing+texture_compression,mixed/0500_front_kick_smoothing+texture_compression_severe+severe.mp4,single/0500_front_kick_reference.mp4,severe+severe,reference
1535,0500,front_kick,reference_vs_mixed,param_quantization+mesh_decimation,mixed/0500_front_kick_param_quantization+mesh_decimation_mild+mild.mp4,single/0500_front_kick_reference.mp4,mild+mild,reference
1536,0500,front_kick,reference_vs_mixed,param_quantization+mesh_decimation,single/0500_front_kick_reference.mp4,mixed/0500_front_kick_param_quantization+mesh_decimation_severe+severe.mp4,reference,severe+severe
1537,0500,front_kick,reference_vs_mixed,motion_blur+vertex_quantization,single/0500_front_kick_reference.mp4,mixed/0500_front_kick_motion_blur+vertex_quantization_mild+mild.mp4,reference,mild+mild
1538,0500,front_kick,reference_vs_mixed,motion_blur+vertex_quantization,single/0500_front_kick_reference.mp4,mixed/0500_front_kick_motion_blur+vertex_quantization_severe+severe.mp4,reference,severe+severe
1539,0500,pickup_box,reference_vs_distorted,jitter,single/0500_pickup_box_jitter_mild.mp4,single/0500_pickup_box_reference.mp4,mild,reference
1540,0500,pickup_box,reference_vs_distorted,jitter,single/0500_pickup_box_jitter_moderate.mp4,single/0500_pickup_box_reference.mp4,moderate,reference
1541,0500,pickup_box,reference_vs_distorted,jitter,single/0500_pickup_box_jitter_severe.mp4,single/0500_pickup_box_reference.mp4,severe,reference
1542,0500,pickup_box,reference_vs_distorted,joint_noise,single/0500_pickup_box_reference.mp4,single/0500_pickup_box_joint_noise_mild.mp4,reference,mild
1543,0500,pickup_box,reference_vs_distorted,joint_noise,single/0500_pickup_box_joint_noise_moderate.mp4,single/0500_pickup_box_reference.mp4,moderate,reference
1544,0500,pickup_box,reference_vs_distorted,joint_noise,single/0500_pickup_box_joint_noise_severe.mp4,single/0500_pickup_box_reference.mp4,severe,reference
1545,0500,pickup_box,reference_vs_distorted,frame_drop,single/0500_pickup_box_frame_drop_mild.mp4,single/0500_pickup_box_reference.mp4,mild,reference
1546,0500,pickup_box,reference_vs_distorted,frame_drop,single/0500_pickup_box_reference.mp4,single/0500_pickup_box_frame_drop_moderate.mp4,reference,moderate
1547,0500,pickup_box,reference_vs_distorted,frame_drop,single/0500_pickup_box_reference.mp4,single/0500_pickup_box_frame_drop_severe.mp4,reference,severe
1548,0500,pickup_box,reference_vs_distorted,smoothing,single/0500_pickup_box_reference.mp4,single/0500_pickup_box_smoothing_mild.mp4,reference,mild
1549,0500,pickup_box,reference_vs_distorted,smoothing,single/0500_pickup_box_reference.mp4,single/0500_pickup_box_smoothing_moderate.mp4,reference,moderate
1550,0500,pickup_box,reference_vs_distorted,smoothing,single/0500_pickup_box_smoothing_severe.mp4,single/0500_pickup_box_reference.mp4,severe,reference
